CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,MaritalStatus,Complain,OrderCount,DaySinceLastOrder
52567,0,18,Computer,1,Debit Card,Male,3,4,3,Married,0,14,4
52568,1,,Mobile Phone,2,UPI,Male,2,5,3,Married,0,1,0
52569,1,10,Computer,3,Debit Card,Male,2,5,3,Married,0,14,
52570,0,,Phone,1,CC,Male,3,5,3,Married,0,1,2
52571,0,18,Mobile Phone,1,Cash on Delivery,Female,2,4,4,Single,0,8,6
52572,0,5,Computer,1,Debit Card,Male,2,3,3,Married,0,1,3
52573,0,4,Phone,1,Debit Card,Male,3,3,3,Married,0,1,3
52574,0,14,Computer,2,UPI,Male,2,5,4,Married,0,1,2
52575,0,13,Mobile Phone,1,Debit Card,Female,3,3,5,Married,1,1,0
52576,0,0,Phone,1,Credit Card,Male,3,3,5,Married,0,1,2
52577,0,19,Mobile Phone,1,Debit Card,Male,2,3,4,Single,0,1,9
52578,0,8,Mobile Phone,1,Debit Card,Male,2,3,3,Married,0,1,7
52579,0,3,Phone,1,Debit Card,Male,,3,1,Married,0,1,8
52580,0,20,Computer,3,E wallet,Male,2,3,4,Married,0,1,0
52581,0,19,Mobile Phone,3,Debit Card,Male,3,3,1,Married,1,1,3
52582,1,0,Mobile Phone,3,E wallet,Male,3,4,5,Married,1,2,2
52583,1,0,Mobile Phone,3,Debit Card,Male,2,5,4,Single,0,1,0
52584,0,0,Phone,1,CC,Female,2,3,4,Single,0,1,2
52585,0,4,Computer,1,COD,Female,1,3,1,Single,0,1,4
52586,0,12,Computer,1,Debit Card,Male,3,3,1,Married,1,5,8
52587,0,5,Mobile Phone,3,Debit Card,Male,3,5,3,Married,0,1,2
52588,0,13,Mobile Phone,3,Credit Card,Male,2,3,4,Single,0,12,8
52589,0,18,Mobile Phone,2,Debit Card,Female,2,5,3,Married,0,1,3
52590,0,3,Computer,1,COD,Female,3,4,5,Single,0,1,7
52591,0,,Computer,2,CC,Male,2,3,1,Married,0,2,1
52592,1,,Computer,2,UPI,Female,3,4,1,Married,0,1,2
52593,0,4,Mobile Phone,3,COD,Male,2,3,3,Married,0,1,2
52594,0,0,Phone,1,CC,Female,3,3,1,Single,0,1,4
52595,1,0,Phone,3,E wallet,Female,,5,4,Single,0,2,2
52596,0,2,Computer,1,Debit Card,Male,3,1,3,Single,1,1,2
52597,0,3,Mobile Phone,3,E wallet,Male,3,4,5,Married,0,1,7
52598,0,7,Phone,1,CC,Male,,1,1,Married,1,1,2
52599,0,6,Computer,3,E wallet,Female,3,3,4,Single,0,1,7
52600,0,22,Phone,3,E wallet,Female,3,3,1,Single,0,1,4
52601,1,0,Mobile Phone,3,Debit Card,Female,3,3,5,Single,1,1,0
52602,0,11,Computer,1,CC,Female,3,4,4,Married,0,1,5
52603,1,0,Mobile Phone,3,E wallet,Male,3,3,3,Married,0,1,0
52604,0,,Phone,1,Cash on Delivery,Female,3,4,5,Married,0,1,0
52605,0,3,Mobile Phone,1,Debit Card,Male,2,1,3,Married,0,1,7
52606,0,5,Computer,1,COD,Male,,3,4,Single,0,1,7
52607,0,11,Mobile Phone,1,Credit Card,Male,2,5,1,Married,1,1,0
52608,1,6,Computer,1,COD,Male,2,4,3,Married,1,1,0
52609,0,15,Phone,1,CC,Male,,3,4,Married,0,1,4
52610,0,28,Mobile Phone,1,Credit Card,Male,2,4,5,Married,0,1,0
52611,0,6,Computer,1,COD,Male,,3,4,Married,0,1,7
52612,0,,Phone,1,Debit Card,Male,3,3,5,Married,0,1,4
52613,0,7,Computer,3,Debit Card,Male,2,3,3,Married,1,1,7
52614,0,26,Computer,1,Credit Card,Female,2,4,3,Married,1,1,
52615,0,16,Phone,2,Debit Card,Male,3,3,1,Single,0,1,8
52616,0,7,Mobile Phone,3,Debit Card,Female,2,5,1,Single,0,2,2
52617,1,0,Phone,3,E wallet,Male,,3,4,Single,0,1,0
52618,0,11,Phone,1,UPI,Female,2,4,3,Married,0,1,4
52619,1,0,Phone,1,CC,Female,3,3,5,Married,1,1,0
52620,0,4,Mobile Phone,3,E wallet,Female,3,4,1,Married,0,5,7
52621,0,24,Mobile Phone,1,Cash on Delivery,Female,2,3,3,Married,0,2,
52622,0,10,Phone,3,E wallet,Male,2,4,4,Married,0,1,3
52623,0,19,Mobile Phone,1,Credit Card,Male,2,3,1,Married,1,2,2
52624,0,9,Mobile Phone,1,Debit Card,Male,2,3,5,Married,1,5,7
52625,1,7,Computer,1,CC,Male,3,3,4,Married,1,2,3
52626,0,10,Phone,2,UPI,Male,2,3,4,Married,0,4,7
52627,1,0,Mobile Phone,3,Debit Card,Male,2,3,1,Single,1,7,7
52628,0,6,Phone,1,Debit Card,Male,,1,5,Married,0,7,6
52629,0,,Phone,1,Debit Card,Male,2,3,1,Married,0,1,3
52630,0,12,Mobile Phone,1,Credit Card,Male,3,3,3,Single,0,,2
52631,0,19,Computer,3,Debit Card,Male,3,4,4,Single,0,2,2
52632,0,13,Phone,1,Debit Card,Female,3,3,5,Married,0,1,2
52633,0,15,Mobile Phone,1,Credit Card,Male,3,1,5,Married,0,1,0
52634,0,8,Computer,1,Credit Card,Male,2,3,1,Married,0,1,7
52635,0,11,Computer,2,UPI,Male,3,3,4,Married,0,3,8
52636,1,0,Computer,1,Debit Card,Male,3,3,5,Married,0,1,7
52637,1,0,Phone,1,Credit Card,Male,2,3,5,Single,0,1,8
52638,0,12,Computer,3,Debit Card,Male,2,3,1,Married,0,2,2
52639,0,16,Computer,1,Debit Card,Male,2,3,3,Single,0,1,2
52640,0,14,Mobile Phone,1,Debit Card,Male,2,1,4,Single,0,1,2
52641,0,14,Mobile Phone,3,E wallet,Female,2,3,3,Married,1,13,5
52642,0,3,Mobile Phone,1,Credit Card,Female,3,3,3,Single,0,1,2
52643,1,,Phone,2,CC,Female,3,3,4,Married,1,1,4
52644,1,9,Mobile Phone,1,Credit Card,Female,3,3,4,Married,0,3,7
52645,0,13,Mobile Phone,1,Debit Card,Female,2,3,1,Married,0,1,3
52646,0,7,Mobile Phone,3,COD,Male,3,1,3,Married,0,4,8
52647,0,30,Computer,3,Credit Card,Male,2,3,4,Married,0,14,14
52648,0,8,Phone,1,CC,Male,,5,3,Married,0,1,3
52649,0,20,Mobile Phone,1,Debit Card,Female,3,4,4,Married,1,14,10
52650,0,13,Phone,1,Debit Card,Female,2,3,5,Married,0,7,7
52651,0,27,Mobile Phone,1,Credit Card,Female,3,3,1,Married,0,1,7
52652,0,4,Computer,3,E wallet,Female,3,3,5,Married,0,2,2
52653,0,1,Phone,1,Credit Card,Female,3,3,5,Married,0,1,2
52654,0,11,Mobile Phone,3,E wallet,Female,3,5,1,Married,1,1,3
52655,0,0,Phone,3,Credit Card,Male,2,3,1,Single,0,1,2
52656,0,30,Computer,1,Debit Card,Male,2,3,3,Married,1,,2
52657,0,,Computer,1,Credit Card,Female,2,3,3,Single,0,1,0
52658,1,0,Phone,2,UPI,Male,,1,5,Married,0,1,0
52659,1,0,Phone,2,UPI,Male,2,4,5,Married,1,2,0
52660,0,18,Computer,3,Debit Card,Female,3,3,3,Married,0,5,7
52661,0,9,Mobile Phone,1,UPI,Female,3,3,4,Married,1,1,0
52662,0,16,Computer,3,Debit Card,Male,3,3,1,Married,0,7,7
52663,0,0,Computer,1,Debit Card,Female,2,3,1,Single,1,1,2
52664,0,2,Computer,1,Credit Card,Male,2,3,1,Married,0,3,10
52665,0,5,Computer,3,E wallet,Male,3,3,1,Single,0,1,0
52666,0,15,Computer,1,COD,Male,,3,3,Married,0,3,3
52667,0,,Phone,1,Debit Card,Female,3,3,3,Single,0,2,0
52668,0,19,Mobile Phone,1,Debit Card,Male,2,3,1,Married,0,4,7
52669,0,1,Computer,2,Debit Card,Male,,3,1,Married,0,2,2
52670,0,2,Mobile Phone,1,Debit Card,Male,3,5,3,Married,0,1,6
52671,0,15,Phone,1,Debit Card,Male,2,3,3,Single,0,1,0
52672,1,0,Mobile Phone,3,E wallet,Male,2,4,4,Single,1,2,2
52673,0,19,Mobile Phone,3,Cash on Delivery,Female,2,1,5,Married,0,,8
52674,0,0,Phone,3,Credit Card,Female,2,4,3,Married,0,5,8
52675,0,2,Phone,2,CC,Male,,4,4,Married,0,1,0
52676,0,16,Mobile Phone,1,Credit Card,Female,2,4,3,Married,0,6,14
52677,0,21,Mobile Phone,1,Debit Card,Male,3,4,4,Married,0,12,9
52678,1,0,Computer,1,Debit Card,Male,3,4,1,Single,1,1,0
52679,1,9,Mobile Phone,3,Debit Card,Female,3,3,4,Married,0,1,7
52680,0,0,Computer,1,Debit Card,Female,3,4,5,Married,0,7,3
52681,0,12,Phone,1,UPI,Male,2,3,1,Married,0,2,2
52682,0,28,Phone,1,COD,Male,,4,1,Married,0,1,4
52683,0,1,Phone,3,CC,Female,,3,4,Married,0,1,0
52684,1,0,Mobile Phone,3,Credit Card,Male,2,3,1,Single,0,1,0
52685,1,0,Phone,1,Debit Card,Male,3,3,4,Single,1,1,0
52686,0,9,Mobile Phone,3,COD,Female,3,4,3,Married,1,1,7
52687,0,4,Phone,1,Debit Card,Male,2,3,3,Married,0,1,2
52688,0,7,Mobile Phone,3,Debit Card,Male,3,3,1,Married,1,1,0
52689,0,,Phone,1,Debit Card,Male,2,3,5,Single,0,1,2
52690,0,10,Phone,1,Credit Card,Male,3,3,5,Married,1,1,4
52691,0,8,Phone,1,UPI,Female,2,4,4,Married,1,1,2
52692,0,18,Mobile Phone,1,Debit Card,Female,3,4,1,Married,0,3,8
52693,0,9,Computer,2,UPI,Male,3,4,1,Single,0,1,8
52694,0,13,Mobile Phone,1,Debit Card,Male,3,3,5,Married,0,11,16
52695,0,0,Phone,1,Debit Card,Female,,4,3,Married,1,1,0
52696,0,0,Mobile Phone,3,Credit Card,Female,2,1,3,Single,0,1,7
52697,0,21,Computer,1,Credit Card,Female,2,3,1,Married,0,4,7
52698,0,17,Mobile Phone,1,Debit Card,Male,3,1,5,Married,0,2,2
52699,1,,Computer,1,COD,Male,2,5,5,Married,1,3,0
52700,1,19,Phone,1,Debit Card,Male,3,3,1,Single,0,1,0
52701,0,9,Mobile Phone,3,E wallet,Male,2,4,4,Married,0,1,3
52702,0,14,Phone,3,E wallet,Female,2,3,4,Married,0,1,4
52703,0,15,Mobile Phone,1,Credit Card,Male,2,3,5,Married,0,,7
52704,0,4,Mobile Phone,3,Credit Card,Female,2,3,1,Married,1,1,4
52705,0,7,Mobile Phone,3,Credit Card,Female,3,4,1,Married,1,1,1
52706,0,4,Phone,1,Credit Card,Female,3,1,3,Married,0,2,2
52707,0,0,Computer,1,UPI,Male,3,1,1,Married,0,7,7
52708,0,18,Computer,1,Credit Card,Male,2,3,3,Single,0,1,3
52709,0,6,Mobile Phone,3,E wallet,Male,2,3,3,Single,0,1,9
52710,0,1,Computer,3,Debit Card,Male,2,4,1,Married,1,1,7
52711,1,0,Computer,3,Cash on Delivery,Male,2,1,5,Single,0,1,0
52712,0,12,Computer,3,Debit Card,Female,2,5,3,Married,0,1,2
52713,0,,Phone,1,COD,Male,2,3,4,Married,0,1,2
52714,0,7,Computer,1,UPI,Male,2,4,1,Married,1,6,11
52715,1,0,Mobile Phone,3,E wallet,Female,2,3,3,Single,1,2,2
52716,0,20,Computer,1,COD,Male,3,3,4,Married,0,1,7
52717,0,29,Mobile Phone,3,E wallet,Female,2,4,5,Married,0,1,0
52718,0,12,Mobile Phone,1,Credit Card,Male,2,3,5,Married,0,7,9
52719,0,,Computer,1,CC,Female,2,4,4,Married,1,1,7
52720,0,60,Mobile Phone,3,Debit Card,Female,3,3,1,Married,1,1,0
52721,1,0,Computer,1,Debit Card,Female,2,1,3,Single,1,1,3
52722,0,11,Phone,1,Debit Card,Male,3,3,1,Married,0,1,3
52723,0,22,Computer,1,Debit Card,Male,2,3,1,Married,0,4,3
52724,0,15,Mobile Phone,3,E wallet,Male,3,3,1,Married,1,1,0
52725,1,0,Computer,2,UPI,Female,,4,4,Married,0,1,0
52726,0,8,Mobile Phone,3,Credit Card,Male,3,3,5,Married,0,1,4
52727,0,,Computer,1,CC,Male,2,3,3,Single,0,1,4
52728,0,4,Computer,1,CC,Male,,3,5,Married,1,2,3
52729,0,9,Computer,1,Debit Card,Male,,1,4,Married,0,1,2
52730,0,7,Mobile Phone,3,E wallet,Male,2,3,1,Single,0,2,1
52731,0,7,Mobile Phone,3,Credit Card,Male,2,3,3,Married,0,1,1
52732,0,0,Phone,1,CC,Male,,3,5,Single,0,7,6
52733,0,2,Mobile Phone,1,Debit Card,Male,2,3,5,Married,0,1,2
52734,0,5,Computer,1,Credit Card,Female,2,3,1,Married,0,1,2
52735,0,4,Computer,1,Debit Card,Male,2,5,5,Married,0,8,7
52736,1,0,Phone,1,COD,Male,2,4,1,Married,0,1,3
52737,0,11,Phone,3,Debit Card,Male,,4,5,Single,0,1,0
52738,0,8,Mobile Phone,3,Debit Card,Female,2,3,1,Married,1,1,9
52739,0,0,Phone,3,E wallet,Male,2,3,1,Single,0,1,7
52740,0,5,Mobile Phone,1,Debit Card,Male,2,4,1,Single,0,1,0
52741,1,0,Computer,3,E wallet,Male,3,3,1,Married,1,1,8
52742,1,16,Mobile Phone,3,Debit Card,Male,3,3,5,Single,1,2,2
52743,0,27,Phone,1,Debit Card,Female,,3,3,Married,0,2,3
52744,0,6,Computer,1,Debit Card,Male,2,3,3,Married,0,2,8
52745,0,16,Mobile Phone,1,Debit Card,Male,1,3,3,Married,0,1,9
52746,0,11,Computer,2,UPI,Male,,3,4,Married,1,1,2
52747,0,28,Mobile Phone,2,UPI,Male,3,1,4,Married,1,1,4
52748,0,4,Mobile Phone,1,Credit Card,Female,2,5,1,Married,1,1,0
52749,0,12,Mobile Phone,3,E wallet,Male,3,3,5,Single,0,,10
52750,0,15,Computer,1,Debit Card,Male,2,4,3,Single,0,3,7
52751,0,4,Computer,1,Credit Card,Female,2,3,3,Married,0,4,
52752,0,27,Phone,1,Credit Card,Female,3,3,5,Single,1,1,4
52753,0,0,Phone,1,Debit Card,Male,2,4,3,Single,0,1,2
52754,0,0,Phone,1,UPI,Male,3,3,1,Single,0,1,4
52755,0,13,Computer,1,COD,Female,3,3,3,Married,0,9,4
52756,0,13,Mobile Phone,3,E wallet,Female,3,3,4,Married,0,5,10
52757,0,,Phone,2,UPI,Female,2,3,4,Married,0,1,2
52758,0,3,Phone,1,Credit Card,Male,3,3,4,Married,0,1,7
52759,0,0,Phone,1,UPI,Male,2,3,3,Married,1,1,2
52760,0,20,Mobile Phone,1,Credit Card,Male,2,3,3,Single,0,12,11
52761,0,,Computer,1,CC,Male,2,4,3,Married,0,1,0
52762,0,11,Phone,3,Debit Card,Male,2,3,4,Married,0,5,8
52763,0,4,Phone,3,Debit Card,Male,,3,3,Married,0,1,2
52764,0,11,Computer,1,Debit Card,Male,3,4,3,Married,0,7,7
52765,0,15,Mobile Phone,1,Debit Card,Male,2,3,5,Married,1,1,2
52766,0,14,Phone,1,Debit Card,Male,,3,1,Married,0,1,0
52767,0,20,Computer,1,Credit Card,Female,3,3,4,Married,0,5,
52768,0,8,Phone,1,CC,Male,2,3,3,Married,1,2,2
52769,0,0,Phone,1,Debit Card,Male,3,3,3,Single,0,1,2
52770,0,8,Mobile Phone,1,Credit Card,Male,2,3,3,Single,0,1,8
52771,0,6,Phone,1,Credit Card,Female,3,3,1,Married,1,8,1
52772,0,5,Phone,1,Debit Card,Female,,4,4,Single,0,4,1
52773,0,13,Phone,1,Debit Card,Male,2,3,1,Married,0,1,0
52774,0,,Phone,3,CC,Male,3,4,4,Married,0,2,2
52775,0,12,Phone,1,Debit Card,Male,2,3,1,Single,0,1,7
52776,0,11,Mobile Phone,1,Credit Card,Female,3,5,3,Married,0,,11
52777,0,5,Mobile Phone,3,E wallet,Female,2,3,1,Married,0,5,7
52778,0,10,Mobile Phone,1,Debit Card,Female,2,1,1,Married,1,,8
52779,0,0,Phone,3,UPI,Female,2,3,3,Married,1,1,4
52780,0,25,Computer,3,Debit Card,Male,2,3,1,Married,0,1,0
52781,0,17,Phone,1,CC,Male,2,3,1,Single,1,1,2
52782,0,0,Phone,3,CC,Male,2,3,5,Single,1,1,2
52783,0,12,Computer,1,Debit Card,Male,2,3,1,Single,0,1,3
52784,1,,Computer,3,E wallet,Male,2,3,5,Married,0,1,0
52785,0,9,Mobile Phone,3,Credit Card,Female,3,4,1,Married,0,3,4
52786,0,9,Computer,1,Debit Card,Female,3,3,4,Married,0,1,2
52787,0,29,Computer,1,Debit Card,Male,2,3,3,Married,0,1,9
52788,1,0,Phone,1,Credit Card,Male,2,3,1,Married,1,2,2
52789,0,15,Mobile Phone,1,Debit Card,Male,2,3,3,Married,0,4,14
52790,1,19,Phone,1,COD,Male,3,3,3,Married,0,9,8
52791,0,14,Mobile Phone,1,Debit Card,Female,2,4,4,Married,0,,10
52792,0,7,Mobile Phone,3,E wallet,Female,3,4,3,Married,0,1,7
52793,0,9,Computer,3,E wallet,Male,2,5,1,Married,0,11,11
52794,0,14,Mobile Phone,3,Debit Card,Male,2,4,4,Married,0,1,4
52795,0,5,Phone,1,COD,Male,3,3,5,Single,0,1,2
52796,0,8,Mobile Phone,2,Debit Card,Female,2,3,1,Single,1,1,7
52797,0,11,Mobile Phone,3,Debit Card,Female,3,3,1,Married,0,1,9
52798,1,13,Computer,3,Debit Card,Male,3,3,3,Married,0,1,1
52799,0,9,Mobile Phone,3,E wallet,Female,3,4,1,Married,0,1,0
52800,0,18,Phone,3,Debit Card,Female,2,3,3,Single,0,1,1
52801,0,13,Phone,1,Debit Card,Male,,4,3,Single,0,2,2
52802,0,8,Computer,1,Debit Card,Male,3,3,3,Married,1,1,2
52803,0,,Mobile Phone,1,CC,Female,3,3,3,Married,0,1,2
52804,0,8,Phone,1,Debit Card,Female,,5,1,Married,0,1,1
52805,0,2,Phone,1,UPI,Male,2,4,4,Married,1,1,3
52806,0,2,Phone,1,Credit Card,Female,3,4,5,Single,0,1,4
52807,1,13,Mobile Phone,3,E wallet,Male,2,4,5,Married,1,2,0
52808,0,12,Mobile Phone,3,E wallet,Female,2,4,1,Married,0,9,
52809,0,4,Computer,1,Credit Card,Male,3,3,5,Single,0,1,7
52810,0,0,Phone,3,UPI,Female,,4,3,Single,0,1,0
52811,0,9,Computer,1,CC,Male,2,1,1,Married,0,1,3
52812,0,12,Mobile Phone,1,Credit Card,Male,2,4,5,Married,0,1,7
52813,0,0,Mobile Phone,1,Debit Card,Male,2,1,4,Married,1,1,3
52814,0,22,Computer,3,Credit Card,Male,3,4,4,Married,0,1,8
52815,0,7,Phone,1,Credit Card,Male,2,1,3,Married,0,1,2
52816,1,5,Mobile Phone,3,Debit Card,Female,4,4,2,Single,1,2,6
52817,1,1,Phone,1,UPI,Male,4,5,3,Single,1,2,1
52818,1,1,Phone,1,Debit Card,Male,3,5,3,Single,1,2,4
52819,1,1,Mobile Phone,3,Debit Card,Male,3,5,5,Single,0,2,4
52820,1,1,Mobile Phone,1,Credit Card,Male,3,4,5,Single,0,2,4
52821,1,1,Computer,1,Debit Card,Female,4,6,5,Single,1,7,8
52822,1,3,Phone,3,COD,Male,3,4,2,Divorced,0,2,1
52823,1,1,Phone,1,Credit Card,Male,4,4,2,Divorced,1,3,1
52824,1,14,Mobile Phone,3,E wallet,Male,3,5,3,Divorced,1,2,3
52825,1,1,Phone,1,Debit Card,Male,3,6,3,Single,0,2,2
52826,1,5,Mobile Phone,1,Cash on Delivery,Female,3,4,3,Divorced,0,16,9
52827,1,12,Mobile Phone,1,Debit Card,Male,4,5,3,Single,1,2,1
52828,1,1,Mobile Phone,1,COD,Male,3,4,3,Single,1,3,3
52829,1,1,Mobile Phone,1,Credit Card,Male,4,5,3,Divorced,1,2,1
52830,1,10,Mobile Phone,3,Credit Card,Male,4,5,2,Single,0,5,
52831,1,1,Phone,2,UPI,Male,4,4,5,Married,1,2,3
52832,1,1,Computer,1,Debit Card,Female,4,5,2,Single,1,2,1
52833,1,1,Mobile Phone,3,E wallet,Male,3,5,3,Single,1,2,4
52834,1,1,Computer,1,Debit Card,Male,4,6,3,Single,1,2,7
52835,1,20,Mobile Phone,1,Debit Card,Female,4,4,4,Divorced,1,5,4
52836,1,1,Mobile Phone,3,Debit Card,Male,4,6,3,Divorced,1,8,8
52837,1,21,Mobile Phone,1,Credit Card,Female,4,4,2,Divorced,0,16,
52838,1,1,Phone,3,E wallet,Male,3,4,3,Single,1,2,1
52839,1,1,Mobile Phone,3,Debit Card,Female,4,6,3,Divorced,1,3,3
52840,1,15,Computer,1,Debit Card,Male,3,6,2,Single,0,2,4
52841,1,1,Mobile Phone,1,Credit Card,Female,3,4,5,Single,0,2,5
52842,0,9,Mobile Phone,3,E wallet,Male,4,4,4,Divorced,0,2,7
52843,0,27,Phone,3,E wallet,Male,3,4,3,Divorced,1,5,6
52844,0,19,Phone,1,Debit Card,Male,3,4,4,Married,0,2,16
52845,0,6,Computer,3,E wallet,Female,3,4,2,Single,0,4,
52846,0,3,Computer,1,COD,Male,3,4,3,Divorced,0,2,10
52847,0,1,Mobile Phone,1,Credit Card,Male,3,5,3,Divorced,0,2,1
52848,0,31,Mobile Phone,1,Credit Card,Female,4,5,4,Divorced,1,2,1
52849,0,14,Mobile Phone,3,E wallet,Male,4,5,2,Divorced,0,,12
52850,0,8,Computer,3,E wallet,Female,4,4,3,Divorced,0,2,3
52851,0,1,Phone,1,Credit Card,Male,4,4,2,Divorced,0,3,3
52852,0,1,Computer,1,Credit Card,Male,3,4,4,Married,0,3,3
52853,0,2,Mobile Phone,1,Credit Card,Male,3,4,2,Divorced,0,2,3
52854,0,31,Mobile Phone,1,Debit Card,Male,3,3,2,Married,1,2,
52855,0,1,Computer,1,Credit Card,Male,4,5,3,Married,1,2,2
52856,0,24,Mobile Phone,1,Debit Card,Female,3,4,4,Single,0,5,5
52857,0,15,Phone,1,Debit Card,Male,3,4,3,Married,0,2,9
52858,0,4,Mobile Phone,3,Debit Card,Female,3,4,2,Divorced,0,8,
52859,0,12,Mobile Phone,3,Debit Card,Female,3,5,2,Single,0,2,
52860,0,6,Mobile Phone,1,Debit Card,Male,3,4,3,Single,0,2,5
52861,0,1,Mobile Phone,1,COD,Male,3,4,4,Divorced,1,2,2
52862,1,1,Computer,3,COD,Female,4,6,5,Single,0,2,1
52863,0,10,Computer,1,Credit Card,Male,2,4,4,Single,0,8,3
52864,0,4,Computer,1,Credit Card,Male,4,4,5,Married,0,7,11
52865,0,19,Mobile Phone,3,Debit Card,Female,2,4,5,Married,1,2,4
52866,0,30,Mobile Phone,1,Debit Card,Female,4,4,5,Married,1,3,3
52867,0,7,Mobile Phone,1,Debit Card,Male,3,4,2,Single,0,2,3
52868,1,1,Phone,1,Debit Card,Male,3,5,2,Single,0,2,1
52869,0,20,Mobile Phone,3,E wallet,Female,4,4,5,Married,0,16,
52870,0,12,Phone,1,Debit Card,Female,4,4,2,Single,0,3,2
52871,0,5,Mobile Phone,1,Credit Card,Female,4,4,2,Divorced,1,2,3
52872,0,8,Phone,1,Credit Card,Female,4,4,4,Single,0,2,3
52873,1,5,Mobile Phone,3,E wallet,Female,4,4,4,Single,1,2,3
52874,0,24,Mobile Phone,1,Credit Card,Male,3,5,3,Divorced,0,2,3
52875,0,27,Mobile Phone,1,Credit Card,Female,3,3,5,Married,0,2,4
52876,0,7,Mobile Phone,1,Credit Card,Female,4,4,4,Divorced,0,2,7
52877,0,14,Mobile Phone,1,Credit Card,Female,3,4,3,Divorced,0,10,10
52878,0,29,Mobile Phone,1,Credit Card,Male,4,3,4,Single,0,3,16
52879,0,8,Computer,1,Debit Card,Male,3,5,3,Divorced,0,2,
52880,0,25,Mobile Phone,1,Credit Card,Female,4,4,4,Single,0,2,1
52881,0,26,Mobile Phone,1,Debit Card,Male,4,5,3,Divorced,0,12,10
52882,0,1,Phone,1,Credit Card,Female,3,4,4,Single,0,2,4
52883,1,1,Mobile Phone,1,Debit Card,Male,3,5,3,Divorced,1,2,2
52884,0,17,Computer,1,Credit Card,Male,3,3,2,Married,0,3,3
52885,0,19,Computer,1,Credit Card,Male,4,5,2,Divorced,0,12,9
52886,0,11,Mobile Phone,1,Debit Card,Male,4,3,5,Divorced,1,2,8
52887,0,9,Computer,1,Credit Card,Female,3,4,4,Single,0,2,3
52888,0,16,Computer,1,Credit Card,Female,3,4,3,Married,0,2,3
52889,0,12,Mobile Phone,1,Debit Card,Male,3,4,3,Divorced,0,2,1
52890,0,12,Mobile Phone,1,COD,Male,3,4,2,Divorced,0,2,8
52891,0,1,Computer,1,COD,Male,3,5,5,Divorced,0,3,1
52892,0,23,Computer,1,Debit Card,Male,4,4,2,Married,1,2,8
52893,0,8,Computer,1,Credit Card,Male,3,4,3,Married,1,3,1
52894,0,14,Mobile Phone,1,Credit Card,Male,3,4,2,Divorced,1,4,8
52895,1,2,Mobile Phone,1,Credit Card,Male,4,4,5,Divorced,1,2,1
52896,1,1,Mobile Phone,3,E wallet,Female,3,4,2,Divorced,0,2,10
52897,0,1,Phone,1,Debit Card,Male,3,3,4,Married,1,3,3
52898,0,10,Computer,1,Credit Card,Female,4,4,2,Single,0,2,8
52899,0,14,Computer,1,Debit Card,Male,4,5,2,Divorced,0,2,3
52900,0,20,Mobile Phone,1,Credit Card,Male,4,4,5,Married,0,2,
52901,1,1,Mobile Phone,3,Credit Card,Male,3,6,2,Divorced,0,10,
52902,0,4,Computer,1,Debit Card,Male,3,5,3,Single,0,6,
52903,0,1,Computer,3,Debit Card,Female,3,4,3,Single,0,2,
52904,0,25,Mobile Phone,1,Debit Card,Male,3,5,4,Divorced,0,,8
52905,1,1,Mobile Phone,1,COD,Female,3,4,5,Single,1,2,5
52906,0,15,Mobile Phone,3,Debit Card,Female,4,4,2,Single,1,2,1
52907,1,1,Computer,3,E wallet,Female,3,5,5,Single,0,2,2
52908,1,1,Phone,1,COD,Male,3,4,3,Single,0,2,6
52909,0,19,Computer,3,Credit Card,Female,3,5,2,Single,0,13,
52910,0,28,Mobile Phone,3,E wallet,Female,3,4,5,Divorced,0,2,6
52911,0,10,Mobile Phone,1,Debit Card,Male,4,4,4,Single,0,4,8
52912,0,7,Mobile Phone,1,Credit Card,Female,3,5,4,Divorced,0,2,2
52913,0,11,Computer,1,UPI,Male,3,4,2,Married,1,,8
52914,0,12,Mobile Phone,3,Debit Card,Male,4,4,3,Married,0,6,
52915,0,5,Computer,1,Credit Card,Male,3,6,3,Divorced,0,2,5
52916,0,31,Phone,1,Debit Card,Male,4,5,2,Divorced,0,2,1
52917,0,11,Computer,3,E wallet,Male,3,4,2,Married,0,6,9
52918,0,3,Computer,3,Credit Card,Female,3,4,2,Divorced,0,5,2
52919,0,9,Computer,3,E wallet,Female,4,4,3,Single,0,2,
52920,1,1,Phone,1,Credit Card,Male,3,5,2,Single,1,2,2
52921,0,26,Mobile Phone,1,Debit Card,Female,3,5,2,Single,0,3,3
52922,0,16,Mobile Phone,1,Cash on Delivery,Male,3,4,2,Divorced,0,12,16
52923,0,31,Phone,2,Credit Card,Male,3,4,3,Divorced,0,3,3
52924,0,24,Mobile Phone,3,Credit Card,Female,4,4,2,Married,0,2,7
52925,1,1,Phone,1,Credit Card,Male,3,4,2,Divorced,1,2,5
52926,0,17,Mobile Phone,3,E wallet,Female,4,4,2,Divorced,1,2,10
52927,1,1,Mobile Phone,1,Debit Card,Female,3,4,5,Divorced,0,2,8
52928,0,26,Computer,3,Debit Card,Male,4,5,3,Single,1,16,13
52929,0,6,Mobile Phone,3,Debit Card,Female,3,4,4,Divorced,0,2,3
52930,1,1,Mobile Phone,1,Debit Card,Male,4,5,3,Single,1,2,3
